timestamp,sender,receiver,amount,sender_balance,is_fraud,balance_ratio,transaction_count,is_anomaly
2024-11-06 18:19:57,4000004973518065,4000002684913054,18163,38858,0,0.46740780771507245,1,0
2024-11-06 18:19:57,4000001923546808,4000001825349673,8202,39178,0,0.2093468439725363,2,0
2024-11-06 18:19:57,4000005983401267,4000002065947382,12098,55318,0,0.21869520417939586,2,0
2024-11-06 18:19:57,4000007926581437,4000003172658490,9860,179945,0,0.054794216042590556,1,0
2024-11-06 18:19:57,4000004218360794,4000005963827416,1094,46815,0,0.02336807928913192,1,0
2024-11-06 18:19:57,4000006752980341,4000005372416082,7673,10651,0,0.7203342095381149,1,0
2024-11-06 18:19:57,4000002438590174,4000002436958704,10191,33059,0,0.3082577132486388,1,0
2024-11-06 18:19:57,4000003012756496,4000002360749186,11996,93624,0,0.12812817089452602,1,0
2024-11-06 18:19:57,4000003190784260,4000001837056423,8632,86126,0,0.10022408768446596,1,0
2024-11-06 18:19:57,4000005274016980,4000008629075412,6407,72248,0,0.08867942808897009,1,0
2024-11-06 18:19:57,4000005872614301,4000005692714380,5898,33576,0,0.17565595496917533,2,0
2024-11-06 18:19:57,4000000548167297,4000006732084917,4710,20442,0,0.23039671281123122,2,0
2024-11-06 18:19:57,4000003687290540,4000003465279103,13096,23664,0,0.5533910838791464,1,0
2024-11-06 18:19:57,4000003704965124,4000003798102642,13813,80697,0,0.17116905003841484,1,0
2024-11-06 18:19:57,4000005896421378,4000005793840613,15614,39771,0,0.3925877501760032,1,0
2024-11-06 18:19:57,4000000358629477,4000004819305271,15092,54352,0,0.2776663661619414,2,0
2024-11-06 18:19:57,4000004589267131,4000001529368078,3117,30407,0,0.10250591949486977,1,0
2024-11-06 18:19:57,4000008637940250,4000006982753401,17352,52706,0,0.32921623313791337,1,0
2024-11-06 18:19:57,4000007428613902,4000007421530897,15986,17638,0,0.9062872044900504,1,1
2024-11-06 18:19:57,4000004790512630,4000004710385695,11633,39637,0,0.2934810030778546,2,0
2024-11-06 18:19:58,4000000189732466,4000003261405795,9195,90929,0,0.10112174199934015,2,0
2024-11-06 18:19:58,4000008609542175,4000000748516236,3574,68082,0,0.05249474905629893,2,0
2024-11-06 18:19:58,4000009768314059,4000006470598128,5647,66803,0,0.08453086641518472,1,0
2024-11-06 18:19:58,4000001495236077,4000006370185240,11536,97477,0,0.1183446521266337,1,0
2024-11-06 18:19:58,4000001274906387,4000007386421090,9264,63142,0,0.14671460019321222,1,0
2024-11-06 18:19:58,4000003569271485,4000009574183268,9194,66172,0,0.1389388421259426,1,0
2024-11-06 18:19:58,4000003840561795,4000006840539125,9109,84989,0,0.10717731497823273,1,0
2024-11-06 18:19:58,4000007096542318,4000003426085912,2784,12107,0,0.22993062438057482,2,0
2024-11-06 18:19:58,4000005496178303,4000009625018471,17862,44600,0,0.4004842940741239,1,0
2024-11-06 18:19:58,4000001984307561,4000004908612538,10051,21364,0,0.4704423121928388,1,0
2024-11-06 18:19:58,4000002938514708,4000005721408939,18719,37567,0,0.498269804088586,1,0
2024-11-06 18:19:58,4000009074381255,4000005941062383,4370,53153,0,0.08221394438800467,1,0
2024-11-06 18:19:58,4000001704398627,4000000761942830,3543,60245,0,0.05880888357733294,1,0
2024-11-06 18:19:58,4000003049218650,4000005923487061,13623,54885,0,0.24820537113289362,1,0
2024-11-06 18:19:58,4000003084752191,4000000287643599,14810,41959,0,0.35295519542421355,1,0
2024-11-06 18:19:58,4000006029574380,4000004610392858,33274,126762,1,0.26248984325079083,3,1
2024-11-06 18:19:58,4000005139026471,4000007536098426,12249,15903,0,0.7701836016096579,1,0
2024-11-06 18:19:58,4000008203951673,4000005960874312,6621,97879,0,0.06764405394360441,1,0
2024-11-06 18:19:58,4000002384619704,4000000386497152,12683,43815,0,0.2894604710607997,2,0
2024-11-06 18:19:58,4000009246130754,4000005019287433,4223,57945,0,0.07287819694198046,2,0
2024-11-06 18:19:58,4000007942156834,4000008560147329,6471,103864,0,0.0623020266692341,3,1
2024-11-06 18:19:58,4000000816245973,4000005306174294,13805,27457,0,0.5027678636462961,1,0
2024-11-06 18:19:58,4000009602374814,4000009045871236,4324,84530,0,0.051152831505601494,1,0
2024-11-06 18:19:58,4000009563170243,4000009713528043,483,10052,0,0.048045359594151,1,0
2024-11-06 18:19:58,4000003681459026,4000003425069875,11211,65522,0,0.17110022434870198,1,0
2024-11-06 18:19:58,4000009386270451,4000009607325142,17078,34398,0,0.4964679205790866,2,0
2024-11-06 18:19:58,4000002793058619,4000002018563799,441,31721,0,0.013902023832040854,1,0
2024-11-06 18:19:58,4000004390781528,4000009023857140,8739,148892,0,0.058693155487497733,1,0
2024-11-06 18:19:58,4000001960257384,4000001967382052,16647,45544,0,0.36550664178285214,1,0
2024-11-06 18:19:58,4000002759804360,4000004572816902,17219,100110,0,0.17199908102006772,1,0
2024-11-06 18:19:58,4000006059184233,4000001827435066,9681,30488,0,0.31752435304536064,1,0
2024-11-06 18:19:58,4000004653781207,4000000351294683,317,59517,0,0.005326119829295339,1,0
2024-11-06 18:19:58,4000002104657935,4000000728915432,1203,30220,0,0.039806756890903676,1,0
2024-11-06 18:19:58,4000004591326701,4000003615798242,7752,38191,0,0.20297444490992878,1,0
2024-11-06 18:19:58,4000005294680179,4000003796152482,8600,57624,0,0.1492407809110629,2,0
2024-11-06 18:19:58,4000004105269876,4000001074862954,2534,79054,0,0.03205363354626526,3,1
2024-11-06 18:19:58,4000008632705948,4000007358291646,17682,37901,0,0.46651891720753524,2,0
2024-11-06 18:19:58,4000007850913267,4000006703452911,18325,23144,0,0.7917476776841651,1,0
2024-11-06 18:19:58,4000008516702391,4000003954127680,14366,68321,0,0.2102690202277451,1,0
2024-11-06 18:19:58,4000008296150340,4000009480713521,4355,10988,0,0.3963053963053963,2,0
2024-11-06 18:19:58,4000005280946378,4000003916725803,11758,40211,0,0.2924002785238237,2,0
2024-11-06 18:19:58,4000002915683401,4000008239516706,7656,65843,0,0.11627483141971934,1,0
2024-11-06 18:19:58,4000006291457389,4000008796514235,19857,80627,0,0.24627920821550825,1,0
2024-11-06 18:19:58,4000006137095245,4000009480127631,973,23030,0,0.04224740567061786,1,0
2024-11-06 18:19:58,4000008435096719,4000002301485676,2451,11751,0,0.20856024506466983,1,0
2024-11-06 18:19:58,4000000743691588,4000002763510847,816,64746,0,0.012602900520487436,1,0
2024-11-06 18:19:58,4000004935607287,4000005648230192,16561,40658,0,0.40731449371602846,2,0
2024-11-06 18:19:58,4000006057348913,4000008476903518,10059,50900,0,0.19761890729062298,1,0
2024-11-06 18:19:58,4000002091378453,4000002103756498,3924,41098,0,0.09547677559064698,1,0
2024-11-06 18:19:58,4000006137045893,4000008734916526,18421,53460,0,0.3445689381044126,1,0
2024-11-06 18:19:58,4000009762341801,4000007385641029,12612,19738,0,0.6389381427630579,1,0
2024-11-06 18:19:58,4000000294751864,4000005721408939,4095,79737,0,0.051355689884371315,1,0
2024-11-06 18:19:58,4000006395128704,4000004602538195,13611,40480,0,0.33623181245522593,1,0
2024-11-06 18:19:58,4000009067321847,4000006750392481,18364,53483,0,0.34335502206267293,1,0
2024-11-06 18:19:58,4000002130475690,4000006831749253,18558,87095,0,0.21307522733535408,1,0
2024-11-06 18:19:58,4000005623094811,4000002567819303,11930,85515,0,0.13950605734599372,1,0
2024-11-06 18:19:58,4000008917425360,4000003216879508,19895,93439,0,0.2129173801369863,1,0
2024-11-06 18:19:58,4000000745312688,4000007805291348,8906,27792,0,0.32044039866153345,2,0
2024-11-06 18:19:58,4000004975032164,4000002098543711,2122,72422,0,0.02930008422738633,1,0
2024-11-06 18:19:58,4000001352968044,4000002643789108,1864,69680,0,0.026750477174552603,2,0
2024-11-06 18:19:58,4000002165780931,4000008410396274,14376,42211,0,0.3405666635080072,1,0
2024-11-06 18:19:58,4000001839062742,4000009168730425,1604,119543,0,0.013417653750920163,1,0
2024-11-06 18:19:58,4000004561872098,4000009368057215,3370,33779,0,0.09976317347542925,1,0
2024-11-06 18:19:58,4000004709518264,4000004703158695,18530,100058,0,0.1851907374648957,2,0
2024-11-06 18:19:58,4000000317562496,4000005607248391,3085,63180,0,0.048827970434149506,1,0
2024-11-06 18:19:58,4000009516743088,4000004137598201,11906,29213,0,0.4075443280618881,2,0
2024-11-06 18:19:58,4000001092365782,4000002386749152,3481,53699,0,0.06482309124767226,1,0
2024-11-06 18:19:59,4000006583920714,4000005241638973,11233,65941,0,0.1703466682842498,1,0
2024-11-06 18:19:59,4000003761059845,4000006052789145,68188,134302,1,0.5077176235824963,2,0
2024-11-06 18:19:59,4000008169357428,4000004691573087,669,81511,0,0.008207380508391402,2,0
2024-11-06 18:19:59,4000004591832708,4000004230876512,5502,8851,0,0.6215544509715318,1,0
2024-11-06 18:19:59,4000007852910634,4000009841023768,10180,29846,0,0.3410728046369819,1,0
2024-11-06 18:19:59,4000007238694050,4000004689712507,3925,24343,0,0.1612306933946763,1,0
2024-11-06 18:19:59,4000000248371959,4000000348759210,16830,73907,0,0.22771553823672674,1,0
2024-11-06 18:19:59,4000002608573190,4000003615980246,44949,105431,1,0.4263316640109265,1,0
2024-11-06 18:19:59,4000009617834059,4000008913407628,19605,40683,0,0.4818847704257202,2,0
2024-11-06 18:19:59,4000004280571963,4000003689150270,4370,140830,0,0.031030099906980708,1,0
2024-11-06 18:19:59,4000005136298479,4000001284675394,2192,32182,0,0.06811049311748439,1,0
2024-11-06 18:19:59,4000009026413578,4000004158320675,12750,90383,0,0.141064790228359,2,0
2024-11-06 18:19:59,4000007952410386,4000009062183747,3034,38962,0,0.07786874727305393,1,0
2024-11-06 18:19:59,4000007309416250,4000002987351465,8801,168407,0,0.0522599876490428,1,0
2024-11-06 18:19:59,4000000246589719,4000008965413029,3730,80098,0,0.04656737287606587,2,0
2024-11-06 18:19:59,4000000768235949,4000005976341025,114,17837,0,0.006390850992263707,2,0
2024-11-06 18:19:59,4000008301276544,4000004351680297,17520,41989,0,0.4172422005239343,1,0
2024-11-06 18:19:59,4000008053497215,4000009735618244,16461,52578,0,0.3130717586869282,1,0
2024-11-06 18:19:59,4000006380912542,4000007042816592,4498,32226,0,0.13957240822912464,1,0
2024-11-06 18:19:59,4000003819647203,4000008179245308,12485,36639,0,0.3407478165938865,1,0
2024-11-06 18:19:59,4000003016297489,4000000836475915,12463,46591,0,0.2674922733516483,1,0
2024-11-06 18:19:59,4000000214689574,4000008760159249,2915,70078,0,0.04159591318369269,1,0
2024-11-06 18:19:59,4000003817495068,4000003586729416,12618,71004,0,0.17770579536652348,1,0
2024-11-06 18:19:59,4000005249016388,4000001352968044,9211,9384,0,0.9814597762386787,1,1
2024-11-06 18:19:59,4000007541092836,4000000214689574,1347,47818,0,0.028168719546623727,2,0
2024-11-06 18:19:59,4000001948563275,4000000835712961,13192,100198,0,0.1316580005788481,2,0
2024-11-06 18:19:59,4000001279364806,4000007023681957,2915,96264,0,0.03028099516958396,1,0
2024-11-06 18:19:59,4000008759132041,4000003124589702,19205,98210,0,0.19554836016332183,1,0
2024-11-06 18:19:59,4000004976813257,4000007095134281,13268,182530,0,0.07268902268655736,1,0
2024-11-06 18:19:59,4000009548630212,4000009735284609,5719,65280,0,0.0876058883901901,1,0
2024-11-06 18:19:59,4000002874605395,4000000659382719,19923,129348,0,0.1540251567464766,2,0
2024-11-06 18:19:59,4000007513692043,4000003054729617,10757,98951,0,0.1087092731829574,2,0
2024-11-06 18:19:59,4000009753061285,4000001249657081,6684,45689,0,0.14629021667760997,1,0
2024-11-06 18:19:59,4000002781045933,4000002640187959,10174,96329,0,0.10561611128412748,1,0
2024-11-06 18:19:59,4000004786351027,4000006205317489,2059,19985,0,0.10302211548083659,3,1
2024-11-06 18:19:59,4000005068791244,4000005874120935,115,58371,0,0.001970122661550058,1,0
2024-11-06 18:19:59,4000008907651231,4000002389570142,2573,86239,0,0.029835343228200372,2,0
2024-11-06 18:19:59,4000000834975122,4000003761954284,14891,20122,0,0.7399990061124087,1,0
2024-11-06 18:19:59,4000004675103984,4000002856094378,2081,33688,0,0.061770904449523586,1,0
2024-11-06 18:19:59,4000004905172684,4000008731695040,10231,76995,0,0.13287703257312067,1,0
2024-11-06 18:19:59,4000003106254986,4000007284530919,6768,61613,0,0.10984516505988899,1,0
2024-11-06 18:19:59,4000000953846716,4000001495308728,19764,32368,0,0.6105842009329915,1,0
2024-11-06 18:19:59,4000002680195474,4000000165498371,7366,25830,0,0.28516124037009793,1,0
2024-11-06 18:19:59,4000005468301925,4000006185290748,17994,39692,0,0.4533293023958884,2,0
2024-11-06 18:19:59,4000006305918475,4000001475289302,11793,63978,0,0.18432610700386065,1,0
2024-11-06 18:19:59,4000004916278504,4000006538401976,10356,53831,0,0.19237628176549265,1,0
2024-11-06 18:19:59,4000007058326411,4000002615073986,14564,24335,0,0.5984549638395792,1,0
2024-11-06 18:19:59,4000003785492618,4000004267189359,707,8975,0,0.07876559714795009,1,0
2024-11-06 18:19:59,4000005173426983,4000008509247164,1338,16096,0,0.08312107846182519,1,0
2024-11-06 18:19:59,4000004806597310,4000005703281692,6507,90153,0,0.07217649799232424,1,0
2024-11-06 18:19:59,4000007581432066,4000007921043680,8001,59058,0,0.1354746947967287,2,0
2024-11-06 18:19:59,4000004793506829,4000005716308243,9271,49037,0,0.18905746563889228,2,0
2024-11-06 18:19:59,4000009402183571,4000004860152739,4437,8948,0,0.4958095876634261,1,0
2024-11-06 18:19:59,4000004528306792,4000002895130670,14727,92765,0,0.15875428497509864,1,0
2024-11-06 18:19:59,4000002409681374,4000009240586712,565,121816,0,0.004638104698030653,1,0
2024-11-06 18:19:59,4000009530487167,4000005960482710,9235,91610,0,0.10080667168789774,1,0
2024-11-06 18:19:59,4000003726805498,4000006158743020,17685,240857,0,0.07342500560496226,1,0
2024-11-06 18:19:59,4000009827106538,4000007682149304,4606,68911,0,0.06683886696076155,1,0
2024-11-06 18:19:59,4000004503912762,4000007305284199,2593,34249,0,0.07570802919708029,1,0
2024-11-06 18:19:59,4000002031864596,4000002459801674,1137,21803,0,0.05214639515685195,1,0
2024-11-06 18:19:59,4000000917458624,4000006751432906,19505,201805,0,0.09665223035985054,1,0
2024-11-06 18:19:59,4000002031769548,4000005462981037,15682,65878,0,0.2380424718043686,1,0
2024-11-06 18:19:59,4000006710842591,4000009467180322,9245,30361,0,0.3044924576773599,2,0
2024-11-06 18:19:59,4000000927613457,4000002598164034,16338,77822,0,0.209937936085733,1,0
2024-11-06 18:19:59,4000009750486311,4000000495683726,526,8137,0,0.0646350454657164,1,0
2024-11-06 18:19:59,4000006875320417,4000001475260980,17611,27951,0,0.6300443617630224,2,0
2024-11-06 18:19:59,4000009386270451,4000008634015791,16494,17320,0,0.9522544887708562,2,1
2024-11-06 18:19:59,4000000921356871,4000000452867312,245,92353,0,0.002652835827359941,1,0
2024-11-06 18:19:59,4000000541623973,4000000594837165,12383,59576,0,0.20784866643167665,2,0
2024-11-06 18:19:59,4000005147863923,4000001796302586,4379,70375,0,0.06222291690348983,2,0
2024-11-06 18:20:00,4000007360542986,4000004760895320,22971,95014,1,0.24176182707993474,1,0
2024-11-06 18:20:00,4000004806935270,4000002604798510,17986,27753,0,0.6480507314261007,1,0
2024-11-06 18:20:00,4000009740651289,4000002153760986,3375,85760,0,0.03935355231398888,2,0
2024-11-06 18:20:00,4000007580921465,4000007391256085,13150,80090,0,0.16418823588168457,2,0
2024-11-06 18:20:00,4000009465180373,4000009270854139,2884,71633,0,0.04026021163134824,1,0
2024-11-06 18:20:00,4000009810573249,4000009018653421,9742,19441,0,0.5010801357884991,1,0
2024-11-06 18:20:00,4000000925168470,4000004398205678,15340,153715,0,0.09979442608446747,1,0
2024-11-06 18:20:00,4000008362401593,4000001059824367,9550,76270,0,0.12521141718346424,4,1
2024-11-06 18:20:00,4000008395027142,4000004285163972,12516,61892,0,0.20221996025398672,1,0
2024-11-06 18:20:00,4000004139608529,4000003704516984,13993,35682,0,0.39214752122859625,1,0
2024-11-06 18:20:00,4000008794312509,4000005376182045,17551,57118,0,0.3072707855529684,1,0
2024-11-06 18:20:00,4000008609542175,4000004860395122,7097,64508,0,0.11001565673006868,2,0
2024-11-06 18:20:00,4000009482760314,4000004689217507,15565,112383,0,0.13849836275626423,2,0
2024-11-06 18:20:00,4000003257406187,4000004051738296,19728,49290,0,0.4002353370797914,1,0
2024-11-06 18:20:00,4000003691840728,4000008275634199,17437,129147,0,0.13501564097004987,1,0
2024-11-06 18:20:00,4000007463081296,4000007135208962,2845,47461,0,0.05994269099490118,1,0
2024-11-06 18:20:00,4000009428670536,4000006309851425,3497,16735,0,0.20895076481835564,1,0
2024-11-06 18:20:00,4000000756243186,4000005069138429,19258,76510,0,0.2517023695939146,1,0
2024-11-06 18:20:00,4000004085371627,4000001538472069,8455,19362,0,0.43665754273614626,1,0
2024-11-06 18:20:00,4000009478062352,4000007632894157,3430,58978,0,0.05815629291781821,1,0
2024-11-06 18:20:00,4000004158320675,4000005710892432,16195,35077,0,0.46168538685215804,2,0
2024-11-06 18:20:00,4000004315278691,4000006209431757,19080,38960,0,0.4897204897204897,1,0
2024-11-06 18:20:00,4000000695287310,4000007059281342,6102,131347,0,0.04645674087157779,1,0
2024-11-06 18:20:00,4000007084325197,4000005704389619,3685,47254,0,0.0779811660141784,1,0
2024-11-06 18:20:00,4000007240581360,4000007538462901,5648,29509,0,0.19139274822094204,2,0
2024-11-06 18:20:00,4000005140376980,4000003216879508,10010,64447,0,0.1553190168818272,1,0
2024-11-06 18:20:00,4000007235948608,4000000968534711,15267,21584,0,0.7072967338429464,1,0
2024-11-06 18:20:00,4000002701593640,4000002083671543,11537,45300,0,0.2546742897507781,2,0
2024-11-06 18:20:00,4000005462981037,4000008360429158,14117,46812,0,0.3015615320530622,1,0
2024-11-06 18:20:00,4000009815407633,4000002830764591,9637,62851,0,0.15332845414624832,2,0
2024-11-06 18:20:00,4000006145780937,4000001895730422,7073,71846,0,0.0984453073893134,2,0
2024-11-06 18:20:00,4000007540192835,4000005712643908,2165,10965,0,0.19742841510122197,1,0
2024-11-06 18:20:00,4000001970485264,4000005628047194,8144,61461,0,0.13250463701148676,2,0
2024-11-06 18:20:00,4000003461598274,4000008596147202,18568,22030,0,0.8428124007080932,1,1
2024-11-06 18:20:00,4000000458392679,4000001256943085,4416,83956,0,0.0525983539192682,1,0
2024-11-06 18:20:00,4000000593672183,4000002890365412,74831,77522,1,0.9652748216658282,1,1
2024-11-06 18:20:00,4000006825094716,4000003519260471,15859,61724,0,0.25692993114621304,3,1
2024-11-06 18:20:00,4000006983702456,4000009761534281,18769,27792,0,0.6753139279674738,1,0
2024-11-06 18:20:00,4000008237951467,4000006239051484,3266,77829,0,0.041963253244250286,1,0
2024-11-06 18:20:00,4000008065719341,4000000423856196,16785,203457,0,0.08249859921949493,1,0
2024-11-06 18:20:00,4000009805643726,4000003586294106,6726,82311,0,0.08171348041597823,1,0
2024-11-06 18:20:00,4000007123894658,4000006248531096,2395,13215,0,0.18121973365617433,1,0
2024-11-06 18:20:00,4000004589260730,4000000285176345,4794,158803,0,0.030188156469610337,2,0
2024-11-06 18:20:00,4000001863072542,4000004613805724,7016,45023,0,0.15582800284292822,3,1
2024-11-06 18:20:00,4000007964105289,4000006245371801,12749,98047,0,0.13002814947780678,1,0
2024-11-06 18:20:00,4000006973205486,4000005369201877,1304,53642,0,0.02430885670078109,2,0
2024-11-06 18:20:00,4000004512089636,4000003571204862,18840,21613,0,0.8716572591838623,2,1
2024-11-06 18:20:00,4000001476302856,4000002701563890,16371,16881,0,0.9697310745172373,1,1
2024-11-06 18:20:00,4000004608319525,4000002495617084,13898,15122,0,0.9189975533954903,1,1
2024-11-06 18:20:00,4000009610384573,4000003469710855,8353,56848,0,0.14693310348466992,1,0
2024-11-06 18:20:00,4000000193827567,4000009802435712,3657,84841,0,0.043103651493364134,1,0
2024-11-06 18:20:00,4000005837014969,4000000514726894,16591,23390,0,0.7092898978239494,1,0
2024-11-06 18:20:00,4000005690231742,4000003684721596,5871,46467,0,0.1263450116209004,1,0
2024-11-06 18:20:00,4000001246903751,4000001076845320,1142,48665,0,0.023466074877738052,1,0
2024-11-06 18:20:00,4000004391728502,4000007901834264,1572,16731,0,0.09395170929954579,1,0
2024-11-06 18:20:00,4000009386714201,4000000497582637,11411,65108,0,0.1752599487014084,1,0
2024-11-06 18:20:00,4000005798623048,4000000359721489,6959,23892,0,0.29125685347172814,1,0
2024-11-06 18:20:00,4000004059237614,4000001705493823,3045,69457,0,0.04383944254081603,2,0
2024-11-06 18:20:00,4000006317590288,4000009754823600,8659,102763,0,0.08426102526176482,2,0
2024-11-06 18:20:00,4000000768942510,4000005801236945,13042,40479,0,0.32218379446640316,2,0
2024-11-06 18:20:00,4000000152473866,4000000169453273,19080,19979,0,0.954954954954955,1,1
2024-11-06 18:20:00,4000000789312651,4000006854907317,5073,118188,0,0.04292277623129056,1,0
2024-11-06 18:20:00,4000006175438026,4000005194670239,13593,59543,0,0.22828496573962112,2,0
2024-11-06 18:20:00,4000005048739628,4000003014675983,1123,57176,0,0.01964076464312573,1,0
2024-11-06 18:20:00,4000006107938259,4000009740651289,4279,93192,0,0.04591546575386563,1,0
2024-11-06 18:20:01,4000005207439689,4000000367489517,10140,38328,0,0.26455164496856165,1,0
2024-11-06 18:20:01,4000005460127393,4000007804513262,13156,69530,0,0.18921056794810948,1,0
2024-11-06 18:20:01,4000001375462082,4000002035489671,14285,85414,0,0.16724228765439325,2,0
2024-11-06 18:20:01,4000008562034970,4000006974820515,11001,72640,0,0.1514433997329332,1,0
2024-11-06 18:20:01,4000004715603829,4000002613940871,11178,70724,0,0.15804878048780488,2,0
2024-11-06 18:20:01,4000002056894171,4000003180279644,19450,65911,0,0.2950904235950965,1,0
2024-11-06 18:20:01,4000007465302187,4000002874035619,14686,46788,0,0.31387719335741304,1,0
2024-11-06 18:20:01,4000009653804727,4000001942830571,1530,71706,0,0.021336829040400518,1,0
2024-11-06 18:20:01,4000009013245686,4000003596170288,7910,41382,0,0.19114128990165044,1,0
2024-11-06 18:20:01,4000004718950326,4000001236958476,10510,27559,0,0.3813497822931785,1,0
2024-11-06 18:20:01,4000009718506432,4000000317456822,17308,34919,0,0.49564719358533793,1,0
2024-11-06 18:20:01,4000009601745832,4000002059713642,7345,19127,0,0.38399205353408616,2,0
2024-11-06 18:20:01,4000008964107325,4000001935267849,7613,100014,0,0.0761185822126681,2,0
2024-11-06 18:20:01,4000001860724350,4000001409738564,6033,58768,0,0.10265616226241726,1,0
2024-11-06 18:20:01,4000006048217953,4000004283561979,6239,31738,0,0.19657204070701662,1,0
2024-11-06 18:20:01,4000000749863256,4000008745391024,921,17693,0,0.05205154289589691,1,0
2024-11-06 18:20:01,4000005374086198,4000002064183575,1299,50187,0,0.025882681118992588,1,0
2024-11-06 18:20:01,4000003624751083,4000003416078927,9945,66068,0,0.15052445170957635,1,0
2024-11-06 18:20:01,4000000185392646,4000001906487236,17347,65223,0,0.26596038268122163,1,0
2024-11-06 18:20:01,4000001932854078,4000000583916723,14601,102701,0,0.1421686043115032,1,0
2024-11-06 18:20:01,4000006195482707,4000009853264177,2180,10367,0,0.21026234567901234,2,0
2024-11-06 18:20:01,4000000824736914,4000004836975213,17618,34188,0,0.5153119424376261,2,0
2024-11-06 18:20:01,4000009160347822,4000008296347516,11937,12219,0,0.9768412438625205,1,1
2024-11-06 18:20:01,4000000517468239,4000004275681090,15738,129638,0,0.12139865318306992,1,0
2024-11-06 18:20:01,4000001049587231,4000005039167284,7885,113098,0,0.06971768096976985,1,0
